fullVisitorId,weekend_prop,hour,totals.hits,totals.pageviews,bounce_prop,channelGrouping,device.browser,device.deviceCategory,device.operatingSystem
370963443633670703,0.0,16.0,12.5,10.0,0.5,Direct,Chrome,desktop,Macintosh
371602582972882095,0.0,18.0,48.0,20.5,0.0,Organic Search,Chrome,desktop,Macintosh
371943164406822128,0.0,22.0,31.0,28.0,0.0,Referral,Chrome,desktop,Chrome OS
372494637846892090,0.0,14.0,16.0,11.5,0.0,Referral,Chrome,desktop,Macintosh
372706149688864468,0.0625,16.5,8.5,8.5,0.0,Referral,Chrome,desktop,Windows
372741889888882659,0.0,2.0,36.0,30.0,0.0,Direct,Chrome,desktop,Windows
374253765923087294,0.0,17.0,3.0,3.0,0.5,Referral,Chrome,desktop,Windows
375424311834211727,0.0,4.0,17.0,16.0,0.0,Paid Search,Chrome,desktop,Windows
375962687766031488,0.0,4.0,18.0,14.0,0.0,Organic Search,Chrome,desktop,Windows
376116041887932016,0.3333333333333333,17.0,18.0,13.0,0.0,Organic Search,Chrome,desktop,Windows
376313822453352161,0.5,8.0,20.0,17.0,0.0,Organic Search,Safari,desktop,Macintosh
376394056092189113,0.0,18.0,3.0,3.0,0.1,Referral,Chrome,desktop,Macintosh
376544334500131710,0.5,16.5,50.0,39.5,0.0,Direct,Chrome,desktop,Macintosh
377374830135310453,0.0,2.0,11.0,10.0,0.5,Organic Search,Safari,desktop,Macintosh
377447207002641791,0.3333333333333333,15.0,10.0,9.0,0.3333333333333333,Organic Search,Chrome,desktop,Windows
377506370870345639,0.0,2.0,11.0,11.0,0.2857142857142857,Referral,Chrome,desktop,Linux
379075858210159530,1.0,14.0,10.0,10.0,0.0,Referral,Chrome,desktop,Macintosh
379584412519217754,0.3333333333333333,3.0,6.0,6.0,0.3333333333333333,Organic Search,Safari,tablet,iOS
379910820910540808,0.0,18.0,42.0,29.0,0.0,Referral,Chrome,desktop,Macintosh
380297679354627080,0.5,10.5,15.5,11.5,0.0,Referral,Chrome,desktop,Macintosh
380899024148326784,1.0,2.0,12.0,12.0,0.0,Direct,Chrome,desktop,Chrome OS
382608034711593401,0.0,19.0,10.0,9.5,0.0,Referral,Chrome,desktop,Windows
382764578031539000,0.0,16.0,3.0,3.0,0.3846153846153846,Organic Search,Chrome,desktop,Chrome OS
383083436389104117,0.0,19.0,28.0,21.5,0.0,Referral,Chrome,desktop,Macintosh
383714650593435379,0.0,20.0,31.0,27.0,0.0,Organic Search,Firefox,desktop,Windows
383882812253630720,0.0,15.0,28.0,24.0,0.0,Organic Search,Internet Explorer,desktop,Windows
384990845055862114,0.1764705882352941,16.0,12.0,10.0,0.2352941176470588,Organic Search,Safari,mobile,iOS
385604754912299240,1.0,12.0,8.0,4.5,0.5,Organic Search,Chrome,mobile,iOS
385969934087457197,0.0,16.0,9.0,6.0,0.0,Referral,Chrome,desktop,Macintosh
386945787239594893,0.0,18.0,19.0,17.0,0.0,Referral,Chrome,desktop,Macintosh
387243570666153965,1.0,2.0,9.5,9.5,0.0,Organic Search,Chrome,desktop,Windows
387849079599046538,0.0,16.0,3.0,3.0,0.4516129032258064,Referral,Chrome,desktop,Macintosh
388149666502674178,1.0,20.0,60.0,41.0,0.0,Direct,Safari,desktop,Macintosh
388208942401904035,0.0,18.0,36.0,30.0,0.0,Referral,Chrome,desktop,Linux
388540104773034683,0.0,16.0,16.5,13.5,0.0,Referral,Chrome,desktop,Macintosh
389136722695149263,0.0,2.0,31.0,26.0,0.0,Organic Search,Safari,desktop,Macintosh
389168811037319268,0.0,14.5,11.0,9.5,0.0,Referral,Chrome,desktop,Windows
389488682405584834,0.0,22.0,14.5,14.0,0.0,Referral,Chrome,desktop,Macintosh
389986037860676472,0.0,17.0,60.0,39.0,0.0,Organic Search,Chrome,desktop,Macintosh
390998170566117826,0.0,17.0,17.0,17.0,0.0,Organic Search,Firefox,desktop,Windows
391659178324668475,0.0,14.0,35.0,29.0,0.0,Referral,Chrome,desktop,Linux
391734717153151205,0.0,16.0,3.0,3.0,0.5,Paid Search,Chrome,desktop,Windows
393641314117635386,0.0,14.5,16.5,14.0,0.0,Organic Search,Chrome,desktop,Macintosh
393755544087774339,0.1666666666666666,18.5,21.5,15.0,0.0,Referral,Chrome,desktop,Macintosh
394645209696766041,0.0,18.0,19.0,11.0,0.0,Organic Search,Chrome,desktop,Windows
394685600472849886,0.0,16.0,13.0,13.0,0.0,Referral,Chrome,desktop,Linux
394724420324392696,0.0,18.5,31.0,15.5,0.0,Organic Search,Chrome,desktop,Macintosh
394838067178638501,0.0,22.0,20.0,18.0,0.0,Referral,Chrome,desktop,Macintosh
395012696484203225,0.0,10.0,7.0,7.0,0.1666666666666666,Other,Chrome,desktop,Macintosh
395050647250429598,0.0,21.0,35.0,27.0,0.0,Organic Search,Chrome,desktop,Macintosh
395177713873271845,0.0,21.0,32.0,26.0,0.0,Direct,Firefox,desktop,Windows
395878510909861453,0.0,8.0,23.5,19.5,0.0,Referral,Chrome,desktop,Linux
396381842924367514,0.0,16.0,26.0,26.0,0.0,Organic Search,Chrome,desktop,Windows
396718069117936487,0.3333333333333333,8.0,25.0,17.0,0.0,Referral,Chrome,desktop,Macintosh
397053123672758925,0.0,19.5,9.5,9.5,0.0,Referral,Chrome,desktop,Macintosh
397096195399292263,0.0,10.0,20.0,18.0,0.0,Direct,Chrome,desktop,Windows
397440133393463294,0.0,18.0,35.0,26.0,0.0,Referral,Chrome,desktop,Chrome OS
397897232696727433,0.0,14.0,11.0,9.0,0.0,Referral,Chrome,desktop,Linux
400123865495017006,0.0,17.0,9.0,8.0,0.5,Paid Search,Safari,mobile,iOS
400913504715815672,0.0,3.0,8.0,6.0,0.0,Organic Search,Chrome,mobile,Android
401157104421670800,0.0,16.0,11.0,11.0,0.3333333333333333,Organic Search,Chrome,desktop,Macintosh
402324876089509346,0.0,19.0,3.0,3.0,0.3333333333333333,Referral,Chrome,desktop,Macintosh
402676978143600773,0.0,6.0,40.0,31.0,0.0,Organic Search,Firefox,desktop,Windows
403029217967321711,0.0,20.0,5.5,4.5,0.5,Organic Search,Chrome,desktop,Macintosh
403377724115575972,0.0,16.0,18.0,15.0,0.0,Organic Search,Safari,mobile,iOS
403789659645595849,0.0,19.0,8.5,6.5,0.125,Organic Search,Chrome,desktop,Macintosh
403854633867059264,0.0,6.0,43.0,29.0,0.0,Organic Search,Chrome,mobile,iOS
404597489263781955,0.3333333333333333,5.0,13.0,9.0,0.0,Referral,Chrome,desktop,Linux
405484788554421584,0.0,15.0,15.0,15.0,0.0,Referral,Chrome,desktop,Macintosh
405613301455395523,0.0,18.0,7.0,7.0,0.1111111111111111,Organic Search,Chrome,desktop,Macintosh
405641263394677056,0.0,19.0,11.0,7.0,0.0,Referral,Chrome,desktop,Macintosh
405802957777196055,1.0,16.0,28.0,22.0,0.0,Organic Search,Safari,desktop,Macintosh
405913439928695900,0.0,19.0,23.0,17.5,0.0,Direct,Chrome,desktop,Macintosh
405996727678488611,1.0,6.5,33.5,26.0,0.0,Organic Search,Chrome,desktop,Macintosh
406001208091891832,0.0,22.0,57.0,44.5,0.0,Referral,Chrome,desktop,Macintosh
406062413536161782,0.0,12.0,13.5,12.0,0.0,Referral,Chrome,desktop,Macintosh
406190417919854320,0.0,20.0,45.0,35.0,0.0,Referral,Chrome,desktop,Linux
407927208045481071,0.0833333333333333,14.0,8.0,7.0,0.0,Organic Search,Chrome,desktop,Macintosh
408716403041557794,0.0,18.0,7.0,7.0,0.3333333333333333,Referral,Chrome,desktop,Macintosh
408772535287063411,0.0,22.0,60.0,44.5,0.0,Referral,Chrome,desktop,Macintosh
408893888652154187,0.25,2.0,16.5,13.0,0.0,Organic Search,Chrome,desktop,Windows
409393961827380777,1.0,17.0,16.0,16.0,0.0,Direct,Safari,mobile,iOS
409659276768997113,0.0,14.0,11.0,11.0,0.0,Referral,Chrome,desktop,Macintosh
410236987316567002,0.0,17.5,5.0,5.0,0.0,Referral,Chrome,desktop,Windows
410486793212449872,0.0,17.0,20.0,17.0,0.0,Direct,Chrome,desktop,Windows
411216216330611461,0.0,20.0,18.0,13.5,0.0,Organic Search,Chrome,desktop,Macintosh
412089515434398683,0.0,12.0,5.0,5.0,0.0,Referral,Chrome,desktop,Macintosh
412554141248368974,0.0,15.0,18.0,16.0,0.0,Direct,Safari,mobile,iOS
412874493990262782,0.0,19.0,24.5,19.5,0.0,Direct,Chrome,desktop,Windows
413580391899416331,0.0,19.0,16.0,13.0,0.0,Referral,Chrome,desktop,Windows
413980996169202271,0.5555555555555556,16.0,3.0,3.0,0.4444444444444444,Direct,Safari,mobile,iOS
415088391126514183,0.0,10.0,48.0,39.0,0.0,Organic Search,Safari,desktop,Macintosh
415394625340972240,0.0,4.0,39.0,35.0,0.0,Organic Search,Chrome,desktop,Windows
415608676546432559,0.0,21.0,46.0,37.0,0.0,Referral,Chrome,desktop,Linux
417281456122837207,0.0,19.0,12.0,11.0,0.0,Organic Search,Safari,tablet,iOS
417374407421467352,0.0,17.5,3.0,3.0,0.3,Referral,Chrome,desktop,Linux
418240738826473159,0.0,21.0,15.0,11.0,0.0,Referral,Chrome,desktop,Macintosh
418715380582536680,0.125,16.5,3.0,3.0,0.5,Organic Search,Safari,tablet,iOS
419161784882208907,0.0,6.0,21.0,17.0,0.1538461538461538,Direct,Chrome,desktop,Chrome OS
419611240165258862,0.2,15.0,26.0,21.0,0.2,Referral,Chrome,desktop,Macintosh
420252480915406869,0.0,19.0,5.0,4.0,0.0,Referral,Chrome,desktop,Macintosh
420713714276209262,0.0909090909090909,16.0,3.0,3.0,0.0909090909090909,Organic Search,Chrome,desktop,Macintosh
421965906840211099,0.0,18.0,19.0,14.0,0.0,Referral,Chrome,desktop,Macintosh
422544802270284821,0.1428571428571428,12.0,3.0,3.0,0.4285714285714285,Organic Search,Chrome,desktop,Macintosh
422682096572302497,0.0,20.0,29.0,22.0,0.0,Direct,Chrome,desktop,Linux
423307133606435481,0.0,2.0,16.0,11.0,0.0,Referral,Chrome,desktop,Macintosh
425433276966204823,0.0,21.0,20.0,16.5,0.5,Organic Search,Chrome,desktop,Windows
425873917948400044,1.0,22.0,28.0,22.0,0.0,Organic Search,Safari,desktop,Macintosh
426743790293007914,0.0,20.0,21.0,19.0,0.0,Direct,Chrome,desktop,Macintosh
426890790154936586,0.0,9.0,23.0,17.5,0.0,Organic Search,Chrome,desktop,Linux
427908274656251192,0.0,4.0,60.0,44.5,0.0,Organic Search,Chrome,desktop,Macintosh
428377751227330617,0.0,18.0,3.0,3.0,0.0,Referral,Chrome,desktop,Linux
428994201200499894,0.0,15.0,5.0,4.0,0.0,Other,Chrome,desktop,Macintosh
429502726115959763,0.0,13.5,13.0,12.5,0.0,Organic Search,Chrome,desktop,Windows
429905913707585380,0.0,17.5,27.5,21.5,0.0,Organic Search,Chrome,desktop,Windows
430094899859964214,0.0,16.0,21.0,16.0,0.0,Referral,Chrome,desktop,Macintosh
430335774937069840,0.0,19.0,52.0,35.5,0.0,Referral,Chrome,desktop,Linux
431394148721181795,0.0,2.0,22.0,19.0,0.0,Paid Search,Chrome,desktop,Macintosh
431557134723843230,1.0,3.5,58.0,39.0,0.0,Organic Search,Chrome,desktop,Macintosh
431719229375940985,0.25,7.0,11.5,10.0,0.0,Organic Search,Chrome,desktop,Macintosh
432606793105704004,0.0,7.0,60.0,44.5,0.0,Direct,Chrome,desktop,Macintosh
433158162838188739,0.6666666666666666,4.0,29.0,21.0,0.0,Referral,Chrome,desktop,Macintosh
433977539031077073,0.0,18.5,15.0,15.0,0.0,Organic Search,Chrome,desktop,Macintosh
434565836567581245,0.0,21.0,45.0,39.0,0.0,Organic Search,Chrome,desktop,Windows
435284079726114731,0.0,12.5,37.5,29.5,0.0,Referral,Chrome,desktop,Linux
435373542373805498,0.1333333333333333,17.0,6.0,4.0,0.1333333333333333,Referral,Chrome,desktop,Macintosh
435591376205999996,0.0,2.0,58.0,44.5,0.0,Referral,Chrome,desktop,Macintosh
436141361480108416,0.0,17.0,12.0,10.0,0.0,Organic Search,Chrome,desktop,Macintosh
436308854548495165,1.0,22.0,38.0,28.0,0.0,Organic Search,Safari,desktop,Macintosh
437168720279817148,0.3333333333333333,19.0,15.0,13.0,0.3333333333333333,Referral,Chrome,desktop,Chrome OS
437239129006442110,0.0,19.0,39.0,31.0,0.0,Direct,Chrome,desktop,Macintosh
437273981466271229,0.0,17.5,8.0,7.0,0.0,Referral,Chrome,desktop,Macintosh
437357987201411491,0.1666666666666666,17.0,3.0,3.0,0.0,Direct,Chrome,mobile,Android
438120303152930309,0.25,22.0,4.5,4.0,0.0,Referral,Chrome,desktop,Macintosh
438166916528767491,0.0,18.0,12.0,11.0,0.0,Direct,Chrome,desktop,Macintosh
438293355702649619,0.3333333333333333,14.0,7.0,7.0,0.0,Direct,Chrome,desktop,Macintosh
438364665131336868,0.0,2.0,17.0,15.0,0.0,Paid Search,Chrome,desktop,Chrome OS
438887787668714744,0.0,18.0,17.5,13.0,0.0,Organic Search,Chrome,desktop,Macintosh
439226753637545757,0.0,18.5,6.0,6.0,0.125,Organic Search,Chrome,desktop,Linux
439352190837086995,0.0,22.0,26.0,21.0,0.0,Direct,Chrome,desktop,Macintosh
439449392549956950,0.0,20.5,21.5,15.5,0.0,Organic Search,Chrome,desktop,Macintosh
439585555102338304,0.5,9.0,18.5,13.5,0.0,Direct,Chrome,desktop,Chrome OS
439986574557559228,0.0,3.0,47.0,39.0,0.0,Organic Search,Firefox,desktop,Macintosh
440818788755263058,0.5,10.5,10.5,10.5,0.0,Direct,Chrome,desktop,Windows
441066271285731501,0.0,18.0,34.0,25.5,0.0,Referral,Chrome,desktop,Macintosh
441571162186980261,0.0,3.0,6.5,6.5,0.0,Direct,Chrome,desktop,Chrome OS
442021180879108839,0.0,18.0,4.5,4.5,0.0,Direct,Chrome,desktop,Macintosh
442139279401914275,0.0,16.0,29.0,23.0,0.0,Paid Search,Chrome,desktop,Macintosh
442233560830525068,0.0,14.0,20.0,16.0,0.0,Organic Search,Chrome,mobile,Android
442359446750687328,0.0,4.0,14.0,14.0,0.0,Referral,Chrome,desktop,Macintosh
442570016186963075,0.0,18.5,6.5,6.0,0.25,Referral,Chrome,desktop,Windows
443432155573447485,1.0,5.0,44.0,36.0,0.0,Referral,Chrome,desktop,Chrome OS
444526989485504305,0.0,14.0,60.0,44.5,0.0,Organic Search,Chrome,desktop,Macintosh
444821471625212420,0.0,7.5,21.0,16.0,0.5,Paid Search,Safari,mobile,iOS
445007965605847225,0.2,16.0,3.0,3.0,0.4,Referral,Chrome,desktop,Macintosh
445196580526849660,1.0,16.0,35.0,24.0,0.0,Referral,Chrome,desktop,Macintosh
445631247863989355,0.0,20.0,30.0,21.0,0.0,Direct,Chrome,desktop,Macintosh
446307598015350028,1.0,17.0,3.0,3.0,0.5,Organic Search,Chrome,mobile,iOS
446530628716956924,0.0,16.0,19.0,17.0,0.0,Referral,Chrome,desktop,Windows
446821635919209531,0.5,12.0,16.5,11.5,0.25,Referral,Chrome,desktop,Macintosh
448734640649218784,0.0,13.0,15.0,13.0,0.0,Direct,Chrome,desktop,Windows
449424538549488734,0.0,14.0,25.0,19.0,0.0,Referral,Chrome,desktop,Macintosh
449754892287493650,0.0,14.0,21.0,19.0,0.0,Direct,Internet Explorer,desktop,Windows
450212169679268027,0.0,15.0,3.0,3.0,0.4285714285714285,Organic Search,Chrome,desktop,Macintosh
450369492992993160,0.0,13.5,44.5,41.0,0.0,Organic Search,Chrome,desktop,Windows
451272146698301239,0.0,20.5,8.0,6.0,0.1666666666666666,Referral,Chrome,desktop,Macintosh
452384137560800015,0.0,17.0,24.0,17.0,0.0,Referral,Chrome,desktop,Macintosh
452728441970444157,0.0,16.0,40.0,29.0,0.0,Organic Search,Chrome,desktop,Macintosh
453417896500580053,0.0,18.0,10.0,8.0,0.0,Referral,Chrome,desktop,Linux
454845221896711463,0.0,16.5,13.0,10.0,0.0,Referral,Chrome,desktop,Macintosh
455277019106287876,0.0,19.0,58.0,42.0,0.0,Organic Search,Chrome,desktop,Macintosh
455718321769006834,0.0,2.0,41.5,33.0,0.5,Organic Search,Chrome,desktop,Android
456585804826434876,1.0,11.0,9.0,7.5,0.0,Organic Search,Chrome,mobile,Android
456807427403774085,0.0769230769230769,18.0,7.0,5.0,0.0769230769230769,Referral,Chrome,desktop,Macintosh
456995923783583208,0.0,12.5,8.5,7.5,0.0,Organic Search,Chrome,desktop,Windows
457044505102305564,0.0,15.5,11.0,10.0,0.5,Organic Search,Chrome,desktop,Windows
457069299190177448,0.0,18.0,12.0,11.0,0.0,Direct,Chrome,desktop,Macintosh
457499068268843030,0.0,21.0,15.5,14.5,0.0,Paid Search,Chrome,desktop,Chrome OS
457728965473786479,1.0,4.0,29.0,26.0,0.0,Organic Search,Chrome,desktop,Chrome OS
458269436653090518,0.0,11.0,14.5,12.0,0.0,Referral,Chrome,desktop,Macintosh
459251814254391578,0.0,21.0,20.0,17.0,0.0,Referral,Chrome,desktop,Macintosh
459959187480356493,0.0,19.5,11.0,10.0,0.5,Organic Search,Safari,tablet,iOS
460590127025597143,0.0,4.0,26.0,23.0,0.0,Referral,Chrome,desktop,Macintosh
460646718150298450,0.0,17.0,13.0,11.0,0.0,Referral,Chrome,desktop,Windows
460762242311738436,0.0,18.5,14.0,12.5,0.0,Referral,Chrome,desktop,Macintosh
461223591546552456,0.0,15.0,59.0,43.0,0.0,Referral,Chrome,desktop,Macintosh
461226362137454102,0.0,2.0,33.0,26.0,0.0,Referral,Chrome,desktop,Macintosh
461656900049182225,0.0,2.0,31.0,24.0,0.0,Referral,Chrome,desktop,Macintosh
463325773564352787,0.25,3.5,13.0,11.0,0.0,Referral,Chrome,desktop,Macintosh
463874227731644825,0.0,19.0,38.0,31.0,0.0,Referral,Chrome,desktop,Macintosh
464008745098440718,0.0,16.0,4.0,4.0,0.0,Referral,Chrome,desktop,Macintosh
464364196228560484,0.0,22.0,34.0,27.0,0.0,Organic Search,Chrome,desktop,Macintosh
465397546668226126,0.0,17.0,22.0,14.0,0.0,Referral,Chrome,desktop,Macintosh
466572721242688035,0.0,14.0,15.0,13.0,0.0,Referral,Chrome,desktop,Macintosh
466834914358216815,0.0,15.0,25.0,20.0,0.0,Paid Search,Chrome,mobile,Android
467904620717928287,0.5,12.5,10.5,9.0,0.5,Referral,Chrome,desktop,Macintosh
469837372694186370,0.0,11.0,3.0,3.0,0.3333333333333333,Organic Search,Chrome,mobile,Android
470917192636663681,0.0,21.0,45.0,36.0,0.0,Referral,Chrome,desktop,Macintosh
471753134403424239,0.3333333333333333,6.0,8.0,8.0,0.0,Referral,Chrome,desktop,Linux
472388433264551158,0.0,17.0,60.0,44.5,0.0,Direct,Chrome,desktop,Macintosh
472971982753353098,0.0,19.0,19.0,17.0,0.0,Direct,Chrome,desktop,Linux
473442131850032599,1.0,2.0,11.0,11.0,0.0,Direct,Chrome,desktop,Macintosh
473815800118504130,0.0,22.0,17.0,16.0,0.0,Referral,Chrome,desktop,Windows
473905218555423969,0.0,12.0,25.0,21.0,0.0,Referral,Chrome,desktop,Macintosh
474194738383570173,0.0,19.0,16.0,13.0,0.3333333333333333,Referral,Chrome,desktop,Macintosh
475993971295433883,0.0,19.0,36.0,28.0,0.0,Referral,Chrome,desktop,Linux
476894088375216381,0.125,14.5,6.5,6.5,0.5,Paid Search,Chrome,desktop,Chrome OS
476915905383539402,0.0,17.5,14.5,11.5,0.0,Referral,Chrome,desktop,Macintosh
477281910993120754,0.0,19.0,15.0,13.0,0.0,Other,Chrome,desktop,Linux
477994560911860676,0.5,22.0,30.0,24.5,0.0,Referral,Chrome,desktop,Macintosh
478403815632492375,0.2,21.0,3.0,3.0,0.4,Paid Search,Safari,desktop,Macintosh
480596774651345765,0.0,20.0,38.0,26.0,0.0,Organic Search,Chrome,desktop,Macintosh
480683872448243932,0.0,19.0,19.0,13.5,0.0,Referral,Chrome,desktop,Macintosh
481095003060297640,0.125,17.5,5.0,5.0,0.375,Referral,Chrome,desktop,Macintosh
481361866832333678,0.3333333333333333,15.0,44.0,32.0,0.0,Organic Search,Chrome,desktop,Macintosh
481562034862119313,0.0,20.0,13.0,9.0,0.0,Direct,Chrome,desktop,Macintosh
481908738776854721,0.0,2.0,21.0,19.0,0.0,Referral,Chrome,desktop,Linux
482588777140962763,0.0,15.0,6.0,6.0,0.0,Direct,Chrome,desktop,Macintosh
483111126014707673,0.0,17.0,4.0,4.0,0.0,Referral,Chrome,desktop,Macintosh
485196789418021564,0.5,7.0,60.0,44.5,0.0,Referral,Chrome,desktop,Macintosh
485451635785646273,0.0,5.0,5.0,5.0,0.0,Direct,Safari,desktop,Macintosh
485966265900702326,1.0,21.0,31.0,23.0,0.0,Direct,Chrome,desktop,Windows
487480427659606163,0.0,17.0,11.0,10.0,0.0,Organic Search,Chrome,desktop,Macintosh
487776113418404925,0.0,16.0,10.5,10.0,0.0,Direct,Chrome,desktop,Linux
488047684682615330,0.4,16.0,3.0,3.0,0.0,Organic Search,Chrome,desktop,Windows
488236137527169951,0.3333333333333333,7.0,42.0,30.0,0.1111111111111111,Referral,Chrome,desktop,Chrome OS
489387095051650874,0.5,12.0,15.0,14.0,0.0,Organic Search,Chrome,desktop,Chrome OS
491177567878140069,0.0,2.0,51.0,40.0,0.0,Referral,Chrome,desktop,Macintosh
491193409314675096,0.0,12.0,18.5,14.5,0.0,Referral,Chrome,desktop,Macintosh
491316713136054865,0.0,22.0,7.0,6.5,0.0,Referral,Chrome,desktop,Linux
491427743200379908,0.5,10.0,11.0,9.5,0.0,Direct,Chrome,desktop,Macintosh
492938094127153086,0.0,16.5,12.0,9.0,0.0,Direct,Chrome,desktop,Windows
493200894475132340,0.4285714285714285,15.0,10.0,9.0,0.1428571428571428,Referral,Chrome,desktop,Macintosh
493300060667614321,0.0,21.0,3.0,3.0,0.0,Referral,Chrome,desktop,Linux
496156536586018580,0.0,16.0,6.0,4.0,0.0,Referral,Chrome,desktop,Macintosh
496188460748118919,0.0,16.0,14.0,13.0,0.0,Direct,Internet Explorer,desktop,Windows
496833883845920731,0.0,8.5,11.5,7.5,0.25,Organic Search,Chrome,desktop,Macintosh
497209842877259289,0.0,18.0,9.0,9.0,0.0,Referral,Chrome,desktop,Macintosh
498519259844308517,0.0,17.0,5.0,5.0,0.3333333333333333,Referral,Chrome,desktop,Macintosh
498810256715966268,0.0,17.0,46.0,28.0,0.0,Referral,Chrome,desktop,Macintosh
498824129707847807,1.0,19.0,9.0,9.0,0.0,Direct,Chrome,desktop,Windows
499173638332659780,0.0,17.0,39.0,30.0,0.0,Referral,Chrome,desktop,Chrome OS
500460722094613747,0.0,18.0,7.5,6.5,0.0,Referral,Chrome,desktop,Macintosh
500766381427960566,0.3333333333333333,20.0,3.0,3.0,0.5,Referral,Chrome,desktop,Macintosh
500771270741221130,0.0,4.0,6.0,6.0,0.3333333333333333,Organic Search,Chrome,desktop,Windows
500926353574528949,0.2222222222222222,5.0,13.0,11.0,0.0,Organic Search,Chrome,desktop,Macintosh
502027330594674519,0.0,17.0,9.0,8.0,0.1333333333333333,Organic Search,Chrome,desktop,Windows
502079743101647640,0.0,2.0,26.0,24.0,0.0,Organic Search,Internet Explorer,desktop,Windows
502427268661784166,0.0,15.0,47.0,36.0,0.0,Direct,Chrome,desktop,Macintosh
507378123137078709,0.0,17.0,60.0,38.0,0.0,Organic Search,Chrome,desktop,Chrome OS
507664246019057034,0.0,22.0,3.0,3.0,0.0,Direct,Chrome,desktop,Macintosh
508002860985321055,0.0,12.5,6.0,5.5,0.5,Direct,Chrome,desktop,Macintosh
509428697410335222,0.0833333333333333,5.0,5.0,5.0,0.0833333333333333,Referral,Chrome,desktop,Macintosh
509537543362594682,0.0,17.0,60.0,44.5,0.0,Referral,Chrome,desktop,Macintosh
509637927726464785,0.0,19.0,40.0,18.0,0.2,Referral,Chrome,desktop,Windows
509972280802528263,0.0,20.0,16.0,13.0,0.0,Organic Search,Chrome,desktop,Macintosh
510399340773152452,1.0,5.0,19.0,19.0,0.0,Organic Search,Chrome,desktop,Windows
511506099436408879,0.0,21.0,18.0,13.0,0.0,Organic Search,Chrome,desktop,Macintosh
511729257667195605,0.0,19.0,15.5,10.5,0.25,Referral,Chrome,desktop,Windows
512376512516526849,0.8333333333333334,15.0,9.0,9.0,0.3333333333333333,Referral,Safari,mobile,iOS
512988788718016553,0.0,13.0,16.0,13.0,0.0,Direct,Chrome,desktop,Windows
513403330506317388,0.0,10.5,13.0,11.0,0.1666666666666666,Organic Search,Chrome,desktop,Windows
514071303908585314,0.0,18.0,5.0,5.0,0.5,Direct,Safari,tablet,iOS
514253309422836642,0.0,11.0,11.0,10.0,0.0,Direct,Chrome,desktop,Linux
514366605460721708,0.0,21.5,20.0,16.0,0.0,Referral,Chrome,desktop,Linux
514478324726152361,0.0,10.5,19.0,15.0,0.0,Referral,Chrome,desktop,Windows
514517908760071241,0.0,21.0,8.0,6.0,0.0,Referral,Chrome,desktop,Macintosh
515195001502319520,0.0,2.0,51.0,42.0,0.0,Referral,Chrome,desktop,Macintosh
515583444261228947,1.0,19.0,32.0,28.0,0.0,Organic Search,Safari,desktop,Macintosh
515770511624914543,0.0,15.5,14.0,12.0,0.0,Referral,Chrome,desktop,Macintosh
516734366347147622,1.0,22.0,59.0,44.5,0.0,Organic Search,Chrome,desktop,Macintosh
517434536441380071,0.5,11.0,9.0,8.0,0.5,Direct,Safari,desktop,Macintosh
517644101045776450,1.0,20.0,10.0,9.0,0.0,Direct,Chrome,desktop,Macintosh
517782955209773732,0.0,18.0,22.0,18.0,0.0,Referral,Chrome,desktop,Linux
517804428885255967,0.0,18.0,4.0,4.0,0.2857142857142857,Referral,Chrome,desktop,Macintosh
518455108809968270,0.0,17.0,7.0,7.0,0.0,Organic Search,Chrome,desktop,Macintosh
518977830588706496,0.0,15.0,6.0,6.0,0.0,Referral,Chrome,desktop,Macintosh
520662463655484321,0.0,16.0,14.0,10.0,0.0,Direct,Chrome,desktop,Windows
520805520579177810,0.0,17.0,17.0,14.0,0.0,Referral,Chrome,desktop,Windows
521283007599569568,0.0,18.0,19.5,18.0,0.0,Referral,Chrome,desktop,Macintosh
522359013237328012,0.0,13.0,10.0,10.0,0.0,Referral,Chrome,desktop,Linux
525470181967108180,0.0,2.0,22.5,19.5,0.0,Other,Safari,mobile,iOS
526145197292765731,0.0,2.0,43.0,33.0,0.0,Organic Search,Chrome,desktop,Macintosh
527426783375720325,0.6666666666666666,17.0,15.0,11.0,0.3333333333333333,Referral,Chrome,desktop,Macintosh
527512175460551498,0.5,9.0,15.0,12.0,0.0,Organic Search,Chrome,mobile,Android
527903113421923907,0.0,19.0,25.0,18.0,0.0,Referral,Chrome,desktop,Macintosh
528231576022767993,0.4,18.0,10.0,9.0,0.2,Referral,Chrome,desktop,Macintosh
528933380496819911,0.0,17.5,6.0,6.0,0.0,Referral,Chrome,desktop,Linux
529281851523725509,0.0,22.0,60.0,44.5,0.0,Referral,Chrome,desktop,Macintosh
530238188668261857,0.0,22.0,3.0,3.0,0.5,Direct,Internet Explorer,mobile,Windows
530920366625737605,0.0,22.0,60.0,40.0,0.0,Referral,Chrome,desktop,Macintosh
531400332110604167,0.3333333333333333,19.0,24.0,21.0,0.0,Referral,Chrome,desktop,Macintosh
531496906783225698,0.5,21.0,15.0,13.0,0.0,Referral,Chrome,desktop,Macintosh
531638978305910082,0.0,19.0,7.0,7.0,0.0,Organic Search,Chrome,desktop,Macintosh
531829155524217247,0.3333333333333333,21.0,13.0,12.0,0.3333333333333333,Organic Search,Chrome,desktop,Macintosh
532016816923357737,1.0,14.0,5.0,4.0,0.0,Direct,Chrome,desktop,Windows
